Name;Level;TID;InfoTID;Speed;Hitpoints;UpgradeTimeH;UpgradeResource;UpgradeCost;RequiredTownHallLevel;AttackRange;AltAttackRange;AttackSpeed;CoolDownOverride;DPS;PreferedTargetDamageMod;DamageRadius;IconSWF;IconExportName;BigPicture;BigPictureSWF;SmallPicture;SmallPictureSWF;Projectile;RageProjectile;PreferedTargetBuilding;DeployEffect;AttackEffect;AttackEffectAlt;HitEffect;HitEffectActive;IsFlying;AirTargets;GroundTargets;IsJumper;AttackCount;DieEffect;Animation;ActivationTime;ActiveDuration;AbilityAttackCount;AnimationActivated;MaxSearchRadiusForDefender;HousingSpace;HealerWeight;SpecialAbilityEffect;RegenerationTimeMinutes;TrainingTime;TrainingResource;TrainingCost;CelebrateEffect;SleepOffsetX;SleepOffsetY;PatrolRadius;AbilityTriggerEffect;AbilityAffectsHero;AbilityAffectsCharacter;AbilityRadius;AbilityTime;AbilityOnce;AbilityCooldown;AbilitySpeedBoost;AbilitySpeedBoost2;AbilityDamageBoostPercent;AbilitySummonTroop;AbilitySummonTroopCount;AbilityStealth;AbilityDamageBoostOffset;AbilityHealthIncrease;AbilityShieldProjectileSpeed;AbilityShieldProjectileDamageMod;AbilityTID;AbilityDescTID;AbilityIcon;AbilityBigPictureExportName;AbilityDelay;StrengthWeight;StrengthWeight2;AlertRadius;Scale;AuraSpell;AuraSpellLevel;AuraTID;AuraDescTID;AuraBigPictureExportName;AbilitySpell;AbilitySpellLevel;RetributionSpell;RetributionSpellLevel;RetributionSpellTriggerHealth;HasAltMode;AltModeFlying;AltModeAnimation;PreferedTargetBuildingClass;NoAttackOverWalls;TargetGroups;FightWithGroups;TargetGroupsRadius;TargetGroupsRange;TargetGroupsMinWeight;SmoothJump;WakeUpSpeed;WakeUpSpace;FriendlyGroupWeight;EnemyGroupWeight;AttackEffectShared;TargetedEffectOffset;TriggersTraps;VillageType;NoDefence;PreAttackEffect;AbilityAffectsSummonedUnits;DefaultSkin;AbilityProjectile;AbilityProjectileBounces;AbilityProjectileRange;AbilityProjectileCount;UseAutoHeroAbility;NewTargetAttackDelay;AbilityDamage;Gender
Archer Queen;72;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3270;174;DarkElixir;283000;13;500;0;750;0;796;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;38;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6200;;0;34;21;195;Archer;18;;1370;475;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;68;42;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;73;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3310;174;DarkElixir;288000;13;500;0;750;0;802;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;38;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6200;;0;34;21;195;Archer;18;;1370;475;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;68;42;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;74;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3350;174;DarkElixir;297000;13;500;0;750;0;808;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;38;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6200;;0;34;21;195;Archer;18;;1370;475;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;68;42;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;75;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3390;192;DarkElixir;302000;13;500;0;750;0;814;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;40;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6400;;0;34;21;195;Archer;19;;1430;500;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;69;43;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;76;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3425;192;DarkElixir;308000;14;500;0;750;0;820;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;40;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6400;;0;34;21;195;Archer;19;;1430;500;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;69;43;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;77;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3460;192;DarkElixir;314000;14;500;0;750;0;825;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;40;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6400;;0;34;21;195;Archer;19;;1430;500;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;69;43;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;78;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3495;192;DarkElixir;319000;14;500;0;750;0;830;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;40;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6400;;0;34;21;195;Archer;19;;1430;500;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;69;43;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;79;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3530;192;DarkElixir;325000;14;500;0;750;0;835;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;40;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6400;;0;34;21;195;Archer;19;;1430;500;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;69;43;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;80;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3565;192;DarkElixir;334000;14;500;0;750;0;840;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;42;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6600;;0;34;21;195;Archer;20;;1480;525;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;70;44;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;81;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3600;192;DarkElixir;338000;15;500;0;750;0;844;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;42;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6600;;0;34;21;195;Archer;20;;1480;525;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;70;44;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;82;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3630;192;DarkElixir;342000;15;500;0;750;0;848;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;42;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6600;;0;34;21;195;Archer;20;;1480;525;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;70;44;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;83;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3660;192;DarkElixir;346000;15;500;0;750;0;852;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;42;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6600;;0;34;21;195;Archer;20;;1480;525;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;70;44;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;84;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3690;192;DarkElixir;350000;15;500;0;750;0;856;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;42;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6600;;0;34;21;195;Archer;20;;1480;525;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;70;44;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Archer Queen;85;TID_ARCHER_QUEEN;TID_HERO_INSTRUCTIONS_QUEEN;300;3720;192;DarkElixir;350000;15;500;0;750;0;860;1;0;sc/ui.sc;icon_hero_archerQueen;unit_archerQueen_big;sc/info_archer.sc;unit_archerQueen_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Archer Queen Hit;0;;;;;0;0;0;0;0;0;0;1000;25;25;Building Ready;44;0;Elixir;0;Archer Queen Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;21;;1520;550;0;0;TID_HERO_ABILITY_QUEEN_TITLE;TID_HERO_ABILITY_QUEEN_DESC;icon_hero_archerQueen_ability1;unit_archerQueen_ability1_big;0;71;45;1300;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;;0;0;2100;500;0;-50;;0;;0;;ArcherQueenDefault;0;0;0;0;;0;0;F
Grand Warden;1;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1000;2;Elixir;1100000;11;700;650;1800;1050;50;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;FALSE;TRUE;TRUE;TRUE;0;0;0;0;0;0;0;900;25;15;Building Ready;20;0;Elixir;0;Grand Warden Scream;70;-50;300;0;TRUE;0;2500;6800;TRUE;0;34;21;195;Archer;0;FALSE;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;140;70;1300;0;Growth;0;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;0;0;0;0;0;TRUE;TRUE;0;0;;;TRUE;500;1300;2000;TRUE;792;1;2100;500;Grand Warden Statue Attack;-50;TRUE;0;;0;;GrandWardenDefault;0;0;0;0;TRUE;0;0;M
Grand Warden;2;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1021;4;Elixir;1400000;11;700;650;1800;1050;52;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;20;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;140;70;1300;0;Growth;1;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;0;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;3;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1042;8;Elixir;1600000;11;700;650;1800;1050;54;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;20;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;140;70;1300;0;Growth;2;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;0;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;4;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1064;12;Elixir;1800000;11;700;650;1800;1050;56;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;20;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;140;70;1300;0;Growth;3;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;0;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;5;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1086;16;Elixir;2000000;11;700;650;1800;1050;58;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;22;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;145;71;1300;0;Growth;4;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;6;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1108;22;Elixir;2200000;11;700;650;1800;1050;60;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;22;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;145;71;1300;0;Growth;5;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;7;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1131;28;Elixir;2500000;11;700;650;1800;1050;63;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;22;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;145;71;1300;0;Growth;6;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;8;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1155;32;Elixir;2700000;11;700;650;1800;1050;66;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;22;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;145;71;1300;0;Growth;7;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;9;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1180;44;Elixir;3100000;11;700;650;1800;1050;69;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;22;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;145;71;1300;0;Growth;8;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;0;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;10;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1206;54;Elixir;3600000;11;700;650;1800;1050;72;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;24;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;150;72;1300;0;Growth;9;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;1;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;11;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1233;66;Elixir;4000000;11;700;650;1800;1050;75;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;24;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;150;72;1300;0;Growth;10;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;1;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
Grand Warden;12;TID_GRAND_WARDEN;TID_HERO_INSTRUCTIONS_WARDEN;200;1261;90;Elixir;4400000;11;700;650;1800;1050;78;1;0;sc/ui.sc;icon_hero_grandwarden;unit_elder_big;sc/info_ancientelder.sc;unit_grandwarden_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Hero Deploy;0;0;Grand Warden Hit;0;;;;;0;0;0;0;0;0;0;900;25;15;Building Ready;24;0;Elixir;0;Grand Warden Scream;70;-50;300;0;;0;2500;6800;;0;34;21;195;Archer;0;;0;0;0;0;TID_HERO_ABILITY_WARDEN_TITLE;TID_HERO_ABILITY_WARDEN_DESC;icon_hero_grandwarden_ability1;unit_elder_ability_big;0;150;72;1300;0;Growth;11;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;1;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;500;Grand Warden Statue Attack;-50;;0;;0;;GrandWardenDefault;0;0;0;0;;0;0;M
